Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
31,16.45087187,47.18945072,0,0,0,0,0,242,242,242,242,224,101,101,101,0,242,224,224,224,224,224,224,101,0,0,0,224,224,224,224,224,224,0,0,0,0,0,102,102,102,102,0,102,102,102,102,102,102,102,102,0,102,102,102,102,119,119,119,119,0,0,0,0,0,0,0,0,0,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,0,47.18951424,47.18954599,47.18957775,47.18960951,47.18964126,47.18967302,47.18970478,47.18973654,0,47.18945059,47.18945052,47.18945045,47.18945038,47.18945031,47.18945025,47.18945018,47.18945011,0,0,0,47.18932331,47.18929146,47.1892596,47.18922775,47.1891959,47.18916404,0,0,0,0,0,47.18918085,47.18913587,47.18909089,47.18904591,0,47.18938721,47.18935545,47.18932369,47.18929193,47.18926018,47.18922842,47.18919666,47.1891649,0,47.18945086,47.18945092,47.18945099,47.18945106,47.18945113,47.18945119,47.18945126,47.18945133,0,0,0,0,0,0,0,0,0,0,16.45096532,16.45101205,16.45105878,16.4511055,16.45115223,16.45119896,16.45124569,16.45129241,0,16.45100383,16.45106982,16.4511358,16.45120178,16.45126776,16.45133375,16.45139973,16.45146571,0,0,0,16.45105821,16.4511048,16.45115139,16.45119797,16.45124456,16.45129114,0,0,0,0,0,16.45087127,16.45087117,16.45087107,16.45087098,0,16.45077842,16.45073169,16.45068496,16.45063824,16.45059151,16.45054478,16.45049806,16.45045133,0,16.4507399,16.45067392,16.45060794,16.45054196,16.45047597,16.45040999,16.45034401,16.45027803,0,0,0,0,0,0,0,0,0
30.5,16.45480859,47.18613116,0,0,0,0,0,241,241,119,119,119,119,119,119,0,241,241,119,119,119,119,119,119,0,0,0,241,241,119,119,119,119,0,0,0,0,0,0,0,0,0,0,241,241,241,241,241,241,241,241,0,241,241,241,241,241,241,241,241,0,0,0,0,241,241,241,241,241,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,227.5,0,47.18619467,47.18622642,47.18625818,47.18628993,47.18632169,47.18635345,47.1863852,47.18641696,0,47.18613102,47.18613095,47.18613088,47.18613081,47.18613074,47.18613067,47.18613059,47.18613052,0,0,0,47.18600374,47.18597188,47.18594003,47.18590817,47.18587632,47.18584446,0,0,0,0,0,0,0,0,0,0,47.18606764,47.18603589,47.18600413,47.18597238,47.18594062,47.18590887,47.18587711,47.18584535,0,47.1861313,47.18613137,47.18613144,47.18613151,47.18613157,47.18613164,47.18613171,47.18613178,0,0,0,0,47.18629043,47.18632228,47.18635414,47.18638599,47.18641785,0,16.45490204,16.45494877,16.45499549,16.45504222,16.45508895,16.45513567,16.4551824,16.45522913,0,16.45494055,16.45500652,16.4550725,16.45513848,16.45520446,16.45527044,16.45533642,16.45540239,0,0,0,16.45499491,16.45504149,16.45508808,16.45513466,16.45518124,16.45522782,0,0,0,0,0,0,0,0,0,0,16.45471514,16.45466841,16.45462168,16.45457496,16.45452823,16.45448151,16.45443478,16.45438805,0,16.45467663,16.45461065,16.45454468,16.4544787,16.45441272,16.45434674,16.45428076,16.45421478,0,0,0,0,16.45457568,16.4545291,16.45448252,16.45443594,16.45438936
30,16.45647358,47.18190855,0,0,0,0,0,241,241,241,102,102,102,102,102,0,241,241,102,102,102,102,102,102,0,0,0,241,241,241,241,241,241,0,0,0,0,241,241,241,241,241,0,241,241,241,119,119,119,119,119,0,241,241,119,119,119,119,119,119,0,0,0,241,241,241,241,241,241,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,0,47.18197206,47.18200382,47.18203557,47.18206733,47.18209908,47.18213083,47.18216259,47.18219434,0,47.18190841,47.18190834,47.18190827,47.1819082,47.18190812,47.18190805,47.18190798,47.18190791,0,0,0,47.18178113,47.18174927,47.18171742,47.18168556,47.18165371,47.18162185,0,0,0,0,47.18168365,47.18163867,47.18159369,47.18154872,47.18150374,0,47.18184504,47.18181328,47.18178153,47.18174977,47.18171802,47.18168626,47.18165451,47.18162275,0,47.18190869,47.18190876,47.18190883,47.1819089,47.18190897,47.18190905,47.18190912,47.18190919,0,0,0,47.18203597,47.18206783,47.18209968,47.18213154,47.18216339,47.18219525,0,16.45656703,16.45661375,16.45666048,16.4567072,16.45675392,16.45680065,16.45684737,16.4568941,0,16.45660553,16.4566715,16.45673747,16.45680345,16.45686942,16.45693539,16.45700137,16.45706734,0,0,0,16.45665989,16.45670646,16.45675304,16.45679962,16.45684619,16.45689277,0,0,0,0,16.45647306,16.45647296,16.45647285,16.45647275,16.45647265,0,16.45638013,16.45633341,16.45628669,16.45623996,16.45619324,16.45614652,16.45609979,16.45605307,0,16.45634164,16.45627566,16.45620969,16.45614372,16.45607774,16.45601177,16.4559458,16.45587982,0,0,0,16.45628728,16.4562407,16.45619412,16.45614754,16.45610097,16.45605439
29.5,16.45835075,47.17765109,0,0,0,0,0,241,241,241,101,101,101,101,101,0,241,241,101,101,101,101,101,101,0,0,0,241,241,241,241,241,218,0,0,0,0,0,0,0,0,0,0,241,241,241,119,119,119,119,119,0,241,241,119,119,119,119,119,119,0,0,0,241,241,241,241,119,119,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,0,47.1777146,47.17774635,47.1777781,47.17780986,47.17784161,47.17787337,47.17790512,47.17793688,0,47.17765094,47.17765087,47.1776508,47.17765073,47.17765065,47.17765058,47.17765051,47.17765044,0,0,0,47.17752366,47.17749181,47.17745995,47.17742809,47.17739624,47.17736438,0,0,0,0,0,0,0,0,0,0,47.17758758,47.17755582,47.17752407,47.17749232,47.17746056,47.17742881,47.17739705,47.1773653,0,47.17765123,47.1776513,47.17765137,47.17765145,47.17765152,47.17765159,47.17765166,47.17765173,0,0,0,47.17777851,47.17781037,47.17784222,47.17787408,47.17790594,47.17793779,0,16.45844419,16.45849091,16.45853763,16.45858435,16.45863107,16.4586778,16.45872452,16.45877124,0,16.45848268,16.45854865,16.45861462,16.45868059,16.45874655,16.45881252,16.45887849,16.45894446,0,0,0,16.45853703,16.4585836,16.45863018,16.45867675,16.45872332,16.45876989,0,0,0,0,0,0,0,0,0,0,16.45825731,16.45821058,16.45816386,16.45811714,16.45807042,16.4580237,16.45797698,16.45793026,0,16.45821881,16.45815284,16.45808688,16.45802091,16.45795494,16.45788897,16.457823,16.45775704,0,0,0,16.45816446,16.45811789,16.45807132,16.45802474,16.45797817,16.4579316
29,16.46050785,47.17348918,0,0,0,0,0,0,241,241,119,119,119,119,119,0,241,241,119,119,119,119,119,119,0,0,0,241,241,241,119,119,119,0,0,0,0,0,0,0,0,0,0,265,265,265,265,265,265,265,265,0,265,265,265,265,265,265,265,265,0,0,265,265,265,265,265,265,265,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,0,0,47.17358444,47.1736162,47.17364795,47.1736797,47.17371146,47.17374321,47.17377496,0,47.17348904,47.17348896,47.17348889,47.17348882,47.17348874,47.17348867,47.1734886,47.17348852,0,0,0,47.17336176,47.1733299,47.17329804,47.17326618,47.17323433,47.17320247,0,0,0,0,0,0,0,0,0,0,47.17342568,47.17339392,47.17336217,47.17333042,47.17329866,47.17326691,47.17323516,47.1732034,0,47.17348933,47.1734894,47.17348948,47.17348955,47.17348962,47.1734897,47.17348977,47.17348984,0,0,47.17358476,47.17361661,47.17364847,47.17368033,47.17371218,47.17374404,47.1737759,0,0,16.46064801,16.46069473,16.46074144,16.46078816,16.46083488,16.4608816,16.46092832,0,16.46063978,16.46070574,16.4607717,16.46083766,16.46090363,16.46096959,16.46103555,16.46110151,0,0,0,16.46069412,16.46074068,16.46078725,16.46083382,16.46088038,16.46092695,0,0,0,0,0,0,0,0,0,0,16.46041441,16.46036769,16.46032098,16.46027426,16.46022754,16.46018082,16.4601341,16.46008739,0,16.46037592,16.46030996,16.460244,16.46017804,16.46011207,16.46004611,16.45998015,16.45991419,0,0,16.46036815,16.46032158,16.46027502,16.46022845,16.46018188,16.46013531,16.46008875
28.5,16.46092683,47.16938728,0,0,0,0,0,241,241,101,101,101,101,101,101,0,0,0,241,241,241,241,101,101,0,0,0,0,0,0,0,241,241,0,0,241,241,119,119,119,119,119,0,0,241,119,119,119,119,119,119,0,0,0,241,241,119,119,119,119,0,0,0,0,0,0,0,0,0,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,224.3333333,0,47.16945079,47.16948254,47.1695143,47.16954605,47.1695778,47.16960956,47.16964131,47.16967306,0,0,0,47.16938699,47.16938692,47.16938684,47.16938677,47.1693867,47.16938662,0,0,0,0,0,0,0,47.16913243,47.16910057,0,0,47.16925235,47.16920737,47.16916239,47.16911741,47.16907243,47.16902745,47.16898247,0,0,47.16929202,47.16926027,47.16922852,47.16919676,47.16916501,47.16913326,47.1691015,0,0,0,47.16938758,47.16938765,47.16938772,47.1693878,47.16938787,47.16938794,0,0,0,0,0,0,0,0,0,0,16.46102026,16.46106698,16.46111369,16.46116041,16.46120712,16.46125384,16.46130055,16.46134727,0,0,0,16.46119066,16.46125662,16.46132258,16.46138853,16.46145449,16.46152045,0,0,0,0,0,0,0,16.46129933,16.46134589,0,0,16.46092651,16.4609264,16.46092629,16.46092618,16.46092608,16.46092597,16.46092586,0,0,16.46078668,16.46073997,16.46069325,16.46064654,16.46059983,16.46055311,16.4605064,0,0,0,16.460663,16.46059704,16.46053108,16.46046513,16.46039917,16.46033321,0,0,0,0,0,0,0,0,0
28,16.4621064,47.16537793,0,0,0,0,0,0,0,241,241,241,241,241,241,0,0,241,241,241,101,101,101,101,0,0,241,241,241,241,101,101,101,0,0,0,0,0,0,0,0,241,0,0,0,241,241,241,241,241,241,0,241,241,241,241,241,241,119,119,0,0,241,241,241,241,119,119,119,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,222.6666667,0,0,0,47.16550495,47.1655367,47.16556845,47.1656002,47.16563196,47.16566371,0,0,47.16537771,47.16537764,47.16537756,47.16537749,47.16537742,47.16537734,47.16537727,0,0,47.16528236,47.1652505,47.16521865,47.16518679,47.16515493,47.16512307,47.16509121,0,0,0,0,0,0,0,0,47.16497312,0,0,0,47.16525092,47.16521917,47.16518742,47.16515566,47.16512391,47.16509216,0,47.16537808,47.16537816,47.16537823,47.16537831,47.16537838,47.16537845,47.16537853,47.1653786,0,0,47.16547351,47.16550537,47.16553722,47.16556908,47.16560094,47.1656328,47.16566465,0,0,0,16.46229325,16.46233996,16.46238668,16.46243339,16.4624801,16.46252681,0,0,16.46230426,16.46237021,16.46243616,16.46250212,16.46256807,16.46263402,16.46269997,0,0,16.46224608,16.46229264,16.46233919,16.46238575,16.46243231,16.46247887,16.46252543,0,0,0,0,0,0,0,0,16.46210542,0,0,0,16.46191955,16.46187284,16.46182613,16.46177942,16.4617327,16.46168599,0,16.4619745,16.46190854,16.46184259,16.46177664,16.46171068,16.46164473,16.46157878,16.46151283,0,0,16.46196672,16.46192017,16.46187361,16.46182705,16.46178049,16.46173393,16.46168737
27.5,16.46380104,47.1613701,0,0,0,0,0,241,241,241,241,241,100,100,100,0,0,241,241,241,241,241,241,241,0,0,0,0,0,241,241,241,241,0,0,0,0,241,241,241,241,241,0,241,241,241,241,241,119,119,119,0,0,241,241,241,119,119,119,119,0,0,0,0,0,241,241,241,241,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,0,47.1614336,47.16146536,47.16149711,47.16152886,47.16156061,47.16159236,47.16162412,47.16165587,0,0,47.16136987,47.1613698,47.16136972,47.16136965,47.16136957,47.1613695,47.16136942,0,0,0,0,0,47.16117895,47.16114709,47.16111523,47.16108337,0,0,0,0,47.1611452,47.16110022,47.16105524,47.16101026,47.16096528,0,47.16130659,47.16127484,47.16124309,47.16121134,47.16117959,47.16114783,47.16111608,47.16108433,0,0,47.16137032,47.1613704,47.16137047,47.16137055,47.16137062,47.1613707,47.16137077,0,0,0,0,0,47.16156125,47.16159311,47.16162497,47.16165682,0,16.46389446,16.46394117,16.46398788,16.46403459,16.4640813,16.46412801,16.46417472,16.46422143,0,0,16.46399888,16.46406483,16.46413077,16.46419672,16.46426267,16.46432862,16.46439457,0,0,0,0,0,16.46408036,16.46412691,16.46417347,16.46422002,0,0,0,0,16.46380049,16.46380038,16.46380027,16.46380016,16.46380005,0,16.46370762,16.46366091,16.4636142,16.46356749,16.46352078,16.46347407,16.46342736,16.46338065,0,0,16.46360319,16.46353725,16.4634713,16.46340535,16.4633394,16.46327346,16.46320751,0,0,0,0,0,16.46352171,16.46347516,16.4634286,16.46338205
27,16.46418972,47.1569787,0,0,0,0,0,0,234,234,234,205,205,205,205,0,234,234,234,205,205,205,205,205,0,0,234,234,234,187,187,119,119,0,0,0,0,0,0,0,0,0,0,0,237,237,237,187,187,187,187,0,237,187,127,127,127,127,127,127,0,0,237,187,127,127,127,127,127,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,0,0,47.15707395,47.1571057,47.15713746,47.15716921,47.15720096,47.15723271,47.15726446,0,47.15697855,47.15697847,47.1569784,47.15697832,47.15697824,47.15697817,47.15697809,47.15697802,0,0,47.15688312,47.15685126,47.1568194,47.15678754,47.15675569,47.15672383,47.15669197,0,0,0,0,0,0,0,0,0,0,0,47.15688344,47.15685169,47.15681994,47.15678818,47.15675643,47.15672468,47.15669293,0,47.15697885,47.15697892,47.156979,47.15697907,47.15697915,47.15697922,47.1569793,47.15697937,0,0,47.15707427,47.15710613,47.15713799,47.15716985,47.15720171,47.15723356,47.15726542,0,0,16.46432984,16.46437654,16.46442325,16.46446996,16.46451666,16.46456337,16.46461008,0,16.4643216,16.46438754,16.46445349,16.46451943,16.46458537,16.46465131,16.46471725,16.4647832,0,0,16.46432937,16.46437592,16.46442247,16.46446902,16.46451557,16.46456212,16.46460867,0,0,0,0,0,0,0,0,0,0,0,16.4640496,16.46400289,16.46395619,16.46390948,16.46386277,16.46381607,16.46376936,0,16.46405783,16.46399189,16.46392595,16.46386001,16.46379406,16.46372812,16.46366218,16.46359624,0,0,16.46405007,16.46400352,16.46395697,16.46391041,16.46386386,16.46381731,16.46377076
26.5,16.46402459,47.15251648,0,0,0,0,0,0,248,248,248,248,127,127,127,0,248,248,248,248,248,101,101,127,0,0,248,248,248,101,248,101,101,0,0,0,0,0,0,0,0,0,0,0,248,248,101,101,101,101,101,0,248,248,101,101,101,101,101,101,0,0,248,248,101,101,101,101,101,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,0,0,47.15261173,47.15264349,47.15267524,47.15270699,47.15273874,47.15277049,47.15280225,0,47.15251633,47.15251625,47.15251618,47.1525161,47.15251602,47.15251595,47.15251587,47.1525158,0,0,47.1524209,47.15238904,47.15235718,47.15232533,47.15229347,47.15226161,47.15222975,0,0,0,0,0,0,0,0,0,0,0,47.15242122,47.15238947,47.15235772,47.15232596,47.15229421,47.15226246,47.15223071,0,47.15251663,47.1525167,47.15251678,47.15251685,47.15251693,47.152517,47.15251708,47.15251715,0,0,47.15261205,47.15264391,47.15267577,47.15270763,47.15273949,47.15277134,47.1528032,0,0,16.4641647,16.4642114,16.4642581,16.46430481,16.46435151,16.46439821,16.46444491,0,16.46415646,16.4642224,16.46428834,16.46435427,16.46442021,16.46448615,16.46455208,16.46461802,0,0,16.46416423,16.46421078,16.46425732,16.46430387,16.46435041,16.46439696,16.46444351,0,0,0,0,0,0,0,0,0,0,0,16.46388448,16.46383778,16.46379108,16.46374438,16.46369768,16.46365097,16.46360427,0,16.46389272,16.46382678,16.46376084,16.46369491,16.46362897,16.46356303,16.4634971,16.46343116,0,0,16.46388495,16.46383841,16.46379186,16.46374531,16.46369877,16.46365222,16.46360567
26,16.46291451,47.14815486,0,0,0,0,0,242,242,119,119,119,119,119,119,0,242,119,119,119,119,119,119,119,0,0,0,242,242,242,119,119,119,0,0,0,0,0,0,0,0,0,0,242,242,101,101,101,101,101,101,0,242,242,101,101,101,101,101,101,0,0,0,242,242,101,101,101,101,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,0,47.14821837,47.14825012,47.14828187,47.14831362,47.14834538,47.14837713,47.14840888,47.14844063,0,47.14815471,47.14815464,47.14815456,47.14815449,47.14815441,47.14815434,47.14815426,47.14815419,0,0,0,47.14802743,47.14799557,47.14796371,47.14793185,47.1479,47.14786814,0,0,0,0,0,0,0,0,0,0,47.14809136,47.1480596,47.14802785,47.1479961,47.14796435,47.14793259,47.14790084,47.14786909,0,47.14815501,47.14815508,47.14815516,47.14815523,47.14815531,47.14815538,47.14815546,47.14815553,0,0,0,47.14828229,47.14831415,47.14834601,47.14837787,47.14840973,47.14844158,0,16.46300791,16.46305461,16.46310131,16.463148,16.4631947,16.4632414,16.4632881,16.4633348,0,16.46304638,16.46311231,16.46317824,16.46324417,16.4633101,16.46337603,16.46344196,16.4635079,0,0,0,16.46310069,16.46314723,16.46319377,16.46324031,16.46328686,16.4633334,0,0,0,0,0,0,0,0,0,0,16.46282112,16.46277442,16.46272772,16.46268103,16.46263433,16.46258763,16.46254093,16.46249424,0,16.46278265,16.46271672,16.46265079,16.46258486,16.46251893,16.46245299,16.46238706,16.46232113,0,0,0,16.46272834,16.4626818,16.46263525,16.46258871,16.46254217,16.46249562
25.5,16.46256057,47.14380096,0,0,0,0,0,0,242,242,242,242,242,242,242,0,242,242,242,242,242,119,119,119,0,242,242,242,119,119,119,119,119,0,0,242,242,242,242,242,242,242,0,0,0,0,242,242,242,242,101,0,242,242,242,242,101,101,101,101,0,242,242,242,242,242,242,101,101,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,0,0,47.14389621,47.14392797,47.14395972,47.14399147,47.14402322,47.14405498,47.14408673,0,47.14380081,47.14380073,47.14380066,47.14380058,47.14380051,47.14380043,47.14380036,47.14380028,0,47.14373724,47.14370538,47.14367352,47.14364166,47.14360981,47.14357795,47.14354609,47.14351423,0,0,47.14366602,47.14362104,47.14357606,47.14353108,47.1434861,47.14344112,47.14339614,0,0,0,0,47.14364219,47.14361044,47.14357868,47.14354693,47.14351518,0,47.1438011,47.14380118,47.14380125,47.14380133,47.1438014,47.14380147,47.14380155,47.14380162,0,47.14386467,47.14389653,47.14392839,47.14396024,47.1439921,47.14402396,47.14405582,47.14408768,0,0,16.46270065,16.46274734,16.46279404,16.46284073,16.46288743,16.46293412,16.46298081,0,16.46269242,16.46275835,16.46282427,16.4628902,16.46295612,16.46302205,16.46308798,16.4631539,0,16.46265365,16.46270019,16.46274673,16.46279327,16.46283981,16.46288634,16.46293288,16.46297942,0,0,16.46256024,16.46256013,16.46256002,16.46255991,16.46255981,16.4625597,16.46255959,0,0,0,0,16.4623271,16.46228041,16.46223371,16.46218702,16.46214033,0,16.46242872,16.46236279,16.46229686,16.46223094,16.46216501,16.46209909,16.46203316,16.46196723,0,16.46246749,16.46242095,16.46237441,16.46232787,16.46228133,16.46223479,16.46218825,16.46214171
